,index,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
7507,7130,24,65000,RENT,0.0,DEBTCONSOLIDATION,B,7000,11.83,0,0.11,N,2
7508,14616,25,110000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,15000,7.88,0,0.14,N,2
7509,19470,29,50000,RENT,6.0,MEDICAL,A,3000,7.29,0,0.06,N,6
7510,21255,29,46000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,7500,14.35,0,0.16,Y,5
7511,12328,22,80000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,6000,7.4,0,0.07,N,3
7512,27298,28,130000,MORTGAGE,1.0,EDUCATION,D,5600,15.65,0,0.04,N,9
7513,14173,26,100000,MORTGAGE,9.0,EDUCATION,B,12800,9.45,0,0.13,N,3
7514,12483,26,82000,MORTGAGE,5.0,EDUCATION,C,1000,14.27,0,0.01,Y,2
7515,6943,23,50400,MORTGAGE,7.0,EDUCATION,B,2500,10.99,0,0.05,N,4
7516,11307,26,55000,RENT,7.0,MEDICAL,A,10000,8.59,0,0.18,N,3
7517,15031,22,26880,RENT,2.0,DEBTCONSOLIDATION,B,1600,11.12,0,0.06,N,2
7518,5182,26,80000,RENT,3.0,VENTURE,A,9000,8.9,0,0.11,N,2
7519,9478,24,62000,MORTGAGE,8.0,VENTURE,E,20000,16.7,0,0.32,N,2
7520,24821,27,90000,RENT,4.0,HOMEIMPROVEMENT,A,10000,7.49,0,0.11,N,10
7521,23523,27,63844,MORTGAGE,11.0,DEBTCONSOLIDATION,A,20000,6.54,0,0.31,N,10
7522,2326,24,28500,RENT,3.0,DEBTCONSOLIDATION,B,2500,11.36,0,0.09,N,4
7523,22145,33,67000,RENT,1.0,VENTURE,A,6500,7.74,0,0.1,N,5
7524,12528,25,48074,RENT,4.0,EDUCATION,C,12000,13.85,0,0.25,Y,4
7525,4514,21,41000,MORTGAGE,2.0,PERSONAL,A,8200,6.91,0,0.2,N,3
7526,28383,28,131040,MORTGAGE,0.0,MEDICAL,C,10000,13.35,0,0.08,Y,7
7527,8924,22,60000,MORTGAGE,7.0,PERSONAL,B,12000,10.0,0,0.2,N,3
7528,14247,24,102000,OWN,8.0,MEDICAL,B,24250,11.83,0,0.24,N,3
7529,21502,33,48000,MORTGAGE,1.0,PERSONAL,D,20000,16.07,0,0.42,N,10
7530,27285,34,130000,MORTGAGE,5.0,HOMEIMPROVEMENT,E,5000,17.56,0,0.04,N,7
7531,17627,24,80000,MORTGAGE,8.0,VENTURE,D,5000,15.62,0,0.06,N,2
7532,30708,43,62000,MORTGAGE,2.0,EDUCATION,B,20000,10.25,0,0.32,N,14
7533,23280,29,27000,RENT,8.0,PERSONAL,A,5000,6.76,0,0.19,N,9
7534,10912,25,45000,RENT,1.0,DEBTCONSOLIDATION,B,10000,11.89,0,0.22,N,3
7535,1042,26,80171,RENT,3.0,HOMEIMPROVEMENT,C,18000,13.85,0,0.22,N,3
7536,12242,24,80000,MORTGAGE,8.0,PERSONAL,D,25000,14.46,0,0.31,Y,2
7537,28775,31,24000,RENT,3.0,EDUCATION,A,6000,8.49,0,0.25,N,5
7538,14412,23,105600,MORTGAGE,7.0,DEBTCONSOLIDATION,A,15000,7.51,0,0.14,N,3
7539,28932,28,65000,RENT,2.0,HOMEIMPROVEMENT,C,7200,13.98,0,0.11,Y,5
7540,17437,24,62500,OWN,8.0,HOMEIMPROVEMENT,C,6500,13.22,0,0.1,N,3
7541,14713,23,112404,MORTGAGE,1.0,DEBTCONSOLIDATION,C,6000,13.23,0,0.05,Y,2
7542,17435,22,55000,RENT,3.0,PERSONAL,D,15000,14.61,0,0.27,Y,4
7543,9505,26,62004,MORTGAGE,3.0,MEDICAL,B,4000,9.99,0,0.06,N,2
7544,13058,26,87300,MORTGAGE,0.0,VENTURE,C,6000,10.28,0,0.07,Y,4
7545,23245,27,60000,OWN,11.0,DEBTCONSOLIDATION,D,18000,13.24,0,0.3,Y,7
7546,23348,34,62000,MORTGAGE,18.0,HOMEIMPROVEMENT,B,28000,11.71,0,0.45,N,10
7547,15344,24,130000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,15000,14.26,0,0.12,Y,4
7548,7201,21,52000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,13250,5.99,0,0.25,N,2
7549,16260,22,30000,RENT,2.0,DEBTCONSOLIDATION,B,6000,12.42,0,0.2,N,4
7550,22286,28,54000,MORTGAGE,3.0,VENTURE,B,10000,9.99,0,0.19,N,9
7551,9086,23,60000,RENT,1.0,VENTURE,B,8000,12.21,0,0.13,N,4
7552,9727,22,40000,RENT,0.0,VENTURE,A,8600,7.66,0,0.21,N,2
7553,26206,28,98000,MORTGAGE,6.0,MEDICAL,A,1000,7.74,0,0.01,N,9
7554,16211,24,52728,RENT,4.0,EDUCATION,A,5000,7.74,0,0.09,N,4
7555,29763,39,60000,RENT,1.0,PERSONAL,A,3600,5.99,0,0.06,N,11
7556,26525,35,105000,MORTGAGE,18.0,PERSONAL,B,3000,10.37,0,0.03,N,7
7557,5360,25,47000,RENT,1.0,EDUCATION,A,8500,8.9,0,0.18,N,4
7558,27260,31,130000,MORTGAGE,15.0,MEDICAL,C,1600,13.99,0,0.01,Y,6
7559,22443,29,50400,RENT,6.0,DEBTCONSOLIDATION,A,7000,6.17,0,0.14,N,8
7560,14480,22,35000,RENT,0.0,VENTURE,C,2000,12.99,0,0.06,Y,2
7561,23923,27,67500,MORTGAGE,0.0,DEBTCONSOLIDATION,A,1000,7.4,0,0.01,N,7
7562,1532,24,27600,OWN,8.0,MEDICAL,A,7000,7.9,0,0.25,N,4
7563,6662,25,55000,RENT,0.0,DEBTCONSOLIDATION,B,6000,10.65,0,0.11,N,2
7564,31477,40,98000,MORTGAGE,4.0,VENTURE,B,5200,9.63,0,0.05,N,16
7565,4228,25,40000,OWN,3.0,EDUCATION,D,12000,14.83,0,0.3,N,4
7566,7567,22,54000,MORTGAGE,5.0,MEDICAL,B,7000,10.65,0,0.13,N,4
7567,508,26,77000,RENT,0.0,VENTURE,A,22000,6.54,0,0.29,N,3
7568,25560,28,86004,MORTGAGE,12.0,VENTURE,B,3000,9.99,0,0.03,N,5
7569,19539,32,34320,MORTGAGE,0.0,MEDICAL,C,1900,12.84,0,0.06,Y,7
7570,27220,30,126132,MORTGAGE,1.0,VENTURE,D,14400,14.54,0,0.11,Y,7
7571,8996,25,53000,RENT,9.0,EDUCATION,C,8000,12.23,0,0.15,N,3
7572,12040,25,78720,MORTGAGE,6.0,MEDICAL,B,10000,9.62,0,0.13,N,2
7573,12287,23,80000,MORTGAGE,7.0,PERSONAL,A,4000,7.51,0,0.05,N,3
7574,30908,41,70000,MORTGAGE,2.0,PERSONAL,B,5000,12.69,0,0.07,N,12
7575,5269,24,50000,RENT,8.0,MEDICAL,B,5000,9.25,0,0.1,N,3
7576,23088,28,50004,RENT,9.0,HOMEIMPROVEMENT,C,8000,15.23,0,0.16,Y,9
7577,390,24,160000,MORTGAGE,3.0,VENTURE,D,20000,16.0,0,0.13,N,3
7578,8905,22,47000,RENT,0.0,EDUCATION,B,8000,12.18,0,0.17,N,4
7579,16409,24,60000,MORTGAGE,5.0,VENTURE,A,14000,7.51,0,0.23,N,4
7580,2621,23,43000,RENT,1.0,EDUCATION,A,3000,8.49,0,0.07,N,4
7581,12321,23,80000,OWN,2.0,EDUCATION,F,6000,19.13,0,0.07,Y,4
7582,29465,38,80000,RENT,0.0,EDUCATION,B,1500,11.49,0,0.02,N,16
7583,24613,33,75000,MORTGAGE,13.0,MEDICAL,B,25000,10.65,0,0.33,N,7
7584,31710,40,125000,MORTGAGE,3.0,PERSONAL,A,10200,7.49,0,0.08,N,13
7585,18583,34,78000,RENT,5.0,EDUCATION,A,18000,8.9,0,0.23,N,9
7586,1535,22,27600,MORTGAGE,6.0,DEBTCONSOLIDATION,A,8400,7.51,0,0.3,N,3
7587,8325,22,50000,RENT,1.0,PERSONAL,A,7500,8.32,0,0.15,N,4
7588,7794,26,38000,RENT,5.0,EDUCATION,A,7000,7.51,0,0.18,N,3
7589,24247,27,32000,RENT,3.0,MEDICAL,A,4200,8.0,0,0.13,N,10
7590,29110,33,82000,MORTGAGE,2.0,VENTURE,A,6000,7.51,0,0.07,N,6
7591,28194,31,100000,RENT,6.0,VENTURE,B,20000,12.42,0,0.2,N,9
7592,13001,23,86748,MORTGAGE,2.0,PERSONAL,A,10000,8.49,0,0.12,N,4
7593,26874,27,115752,MORTGAGE,6.0,DEBTCONSOLIDATION,B,10000,11.36,0,0.09,N,7
7594,2995,23,31200,RENT,0.0,EDUCATION,C,3200,13.49,0,0.1,Y,4
7595,26095,33,96000,MORTGAGE,5.0,MEDICAL,A,9000,7.49,0,0.09,N,7
7596,21034,28,53000,RENT,2.0,MEDICAL,A,8500,5.79,0,0.16,N,9
7597,776,23,21600,OWN,0.0,EDUCATION,B,4400,12.53,0,0.2,N,2
7598,15638,22,150000,MORTGAGE,6.0,PERSONAL,D,18000,15.2,0,0.12,N,4
7599,13872,25,97000,MORTGAGE,9.0,HOMEIMPROVEMENT,D,25000,14.59,0,0.26,N,2
7600,31137,36,78000,MORTGAGE,7.0,PERSONAL,A,15000,7.88,0,0.19,N,16
7601,15149,23,124800,MORTGAGE,2.0,DEBTCONSOLIDATION,A,5000,6.62,0,0.04,N,3
7602,23023,27,43000,RENT,2.0,MEDICAL,C,8000,12.68,0,0.19,N,6
7603,30554,39,102000,RENT,4.0,EDUCATION,B,7800,11.99,0,0.08,N,11
7604,15116,25,122000,MORTGAGE,9.0,PERSONAL,C,20000,13.23,0,0.16,Y,4
7605,17846,30,504000,RENT,4.0,DEBTCONSOLIDATION,B,3000,11.36,0,0.01,N,9
7606,6987,25,50000,RENT,9.0,HOMEIMPROVEMENT,B,6075,10.0,0,0.12,N,2
7607,10271,25,75000,RENT,8.0,PERSONAL,B,9600,12.69,0,0.13,N,3
7608,8308,23,57000,MORTGAGE,5.0,VENTURE,B,18000,11.11,0,0.32,N,2
7609,19797,33,36000,MORTGAGE,2.0,EDUCATION,E,6625,16.4,0,0.18,N,5
7610,25068,30,80000,MORTGAGE,1.0,EDUCATION,B,4975,10.59,0,0.06,N,9
7611,32275,48,66000,RENT,6.0,HOMEIMPROVEMENT,B,6000,11.89,0,0.09,N,16
7612,30095,38,95000,RENT,9.0,MEDICAL,C,5000,13.48,0,0.05,Y,16
7613,6098,25,78000,RENT,3.0,HOMEIMPROVEMENT,A,5950,7.29,0,0.08,N,3
7614,25587,29,87000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,15000,10.99,0,0.17,N,5
7615,29426,38,61000,RENT,0.0,PERSONAL,B,1000,9.45,0,0.02,N,17
7616,16777,26,53000,OWN,2.0,VENTURE,B,2500,9.91,0,0.05,N,2
7617,16794,22,30000,RENT,0.0,PERSONAL,B,5000,11.49,0,0.17,N,4
7618,19489,31,50000,RENT,9.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.24,N,6
7619,27174,29,125000,MORTGAGE,12.0,PERSONAL,B,25000,10.62,0,0.2,N,8
7620,20061,28,30000,RENT,4.0,VENTURE,B,3900,11.99,0,0.13,N,8
7621,9498,22,95004,RENT,0.0,EDUCATION,C,8000,12.61,0,0.08,Y,4
7622,5785,22,46500,MORTGAGE,1.0,EDUCATION,B,12000,12.21,0,0.26,N,3
7623,26714,30,50000,RENT,2.0,VENTURE,C,2000,14.79,0,0.04,N,10
7624,11039,26,71046,MORTGAGE,10.0,DEBTCONSOLIDATION,B,6500,10.99,0,0.09,N,4
7625,24500,29,57000,RENT,5.0,EDUCATION,E,10000,18.64,0,0.18,Y,6
7626,6671,22,55000,RENT,6.0,DEBTCONSOLIDATION,A,6000,6.99,0,0.11,N,3
7627,8202,26,26000,RENT,2.0,PERSONAL,B,7500,12.18,0,0.29,N,2
7628,5173,25,44000,MORTGAGE,1.0,VENTURE,C,10000,12.87,0,0.23,Y,2
7629,12855,25,85000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,9600,13.85,0,0.11,Y,4
7630,7797,21,39600,RENT,3.0,EDUCATION,D,7000,14.96,0,0.18,Y,2
7631,26838,33,115000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,16800,5.42,0,0.15,N,6
7632,31202,44,80000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,15000,13.11,0,0.19,N,16
7633,27107,27,123000,MORTGAGE,0.0,VENTURE,C,13225,16.11,0,0.11,Y,7
7634,3118,25,20000,RENT,0.0,VENTURE,C,3500,10.28,0,0.17,Y,2
7635,28421,33,86000,MORTGAGE,5.0,PERSONAL,D,15000,16.49,0,0.17,N,9
7636,24970,30,79000,MORTGAGE,14.0,PERSONAL,A,7500,7.14,0,0.09,N,8
7637,917,26,96000,RENT,6.0,PERSONAL,C,19000,13.22,0,0.2,Y,2
7638,14045,25,100000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,17600,10.59,0,0.18,N,2
7639,18070,29,186063,MORTGAGE,14.0,EDUCATION,B,25000,10.46,0,0.13,N,6
7640,18314,30,150000,RENT,2.0,VENTURE,B,21000,12.62,0,0.14,N,9
7641,25984,29,65000,RENT,1.0,EDUCATION,B,12800,9.45,0,0.2,N,10
7642,25864,28,91000,MORTGAGE,6.0,PERSONAL,B,15000,9.88,0,0.16,N,9
7643,17481,22,185000,RENT,4.0,EDUCATION,B,25000,11.36,0,0.14,N,4
7644,30816,40,32000,RENT,19.0,DEBTCONSOLIDATION,B,9600,9.88,0,0.3,N,14
7645,17248,23,100000,RENT,1.0,EDUCATION,C,12000,13.57,0,0.12,Y,2
7646,4487,22,50000,RENT,7.0,MEDICAL,C,4800,12.68,0,0.1,N,3
7647,30694,37,68500,RENT,2.0,PERSONAL,A,8000,7.51,0,0.12,N,16
7648,8434,23,57996,MORTGAGE,5.0,EDUCATION,A,8800,7.51,0,0.15,N,2
7649,26262,27,66000,RENT,2.0,VENTURE,C,14000,12.99,0,0.21,Y,8
7650,2957,26,35000,MORTGAGE,10.0,HOMEIMPROVEMENT,B,2500,9.25,0,0.07,N,3
7651,17792,25,57000,RENT,0.0,PERSONAL,C,15000,13.85,0,0.26,Y,2
7652,27246,31,60000,RENT,4.0,EDUCATION,A,15000,8.49,0,0.25,N,9
7653,6363,22,49032,MORTGAGE,6.0,EDUCATION,B,2400,11.86,0,0.05,N,2
7654,25204,30,42886,RENT,3.0,PERSONAL,B,12000,10.59,0,0.28,N,10
7655,8751,22,60000,OWN,0.0,VENTURE,A,13250,7.9,0,0.22,N,3
7656,20813,28,43000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,8000,9.32,0,0.19,N,10
7657,3189,26,42500,RENT,2.0,EDUCATION,C,3500,12.61,0,0.08,Y,4
7658,26370,30,100000,MORTGAGE,14.0,MEDICAL,B,15000,11.14,0,0.15,N,9
7659,30621,41,60000,OWN,7.0,PERSONAL,A,12000,6.91,0,0.2,N,13
7660,19656,30,36000,RENT,2.0,DEBTCONSOLIDATION,A,3200,7.88,0,0.09,N,10
7661,22626,30,35004,RENT,0.0,MEDICAL,A,7500,8.63,0,0.21,N,5
7662,14896,23,119500,MORTGAGE,4.0,PERSONAL,A,24000,7.51,0,0.2,N,2
7663,10739,23,70000,MORTGAGE,7.0,EDUCATION,A,13000,5.42,0,0.19,N,3
7664,3626,21,38000,MORTGAGE,5.0,EDUCATION,C,7000,13.49,0,0.18,Y,3
7665,13997,23,100000,MORTGAGE,4.0,EDUCATION,D,14000,17.58,0,0.14,Y,3
7666,17284,23,44000,MORTGAGE,4.0,EDUCATION,A,3200,7.51,0,0.07,N,2
7667,2927,26,103000,RENT,4.0,PERSONAL,A,3000,7.88,0,0.03,N,4
7668,23150,29,60000,RENT,4.0,VENTURE,B,8000,11.14,0,0.13,N,5
7669,4535,24,103641,RENT,8.0,VENTURE,B,4800,10.74,0,0.05,N,2
7670,26840,28,115000,MORTGAGE,2.0,PERSONAL,B,18000,10.59,0,0.16,N,10
7671,31607,41,28000,OWN,9.0,EDUCATION,A,2000,7.74,0,0.07,N,16
7672,27294,28,130000,OWN,10.0,EDUCATION,B,24000,11.83,0,0.18,N,10
7673,31872,48,185000,MORTGAGE,2.0,VENTURE,F,10000,20.62,0,0.05,N,14
7674,24062,29,37000,RENT,1.0,MEDICAL,C,10000,12.53,0,0.27,N,5
7675,12493,22,46000,RENT,1.0,MEDICAL,C,12000,12.84,0,0.26,N,3
7676,4567,25,99275,RENT,1.0,PERSONAL,C,10000,14.65,0,0.1,Y,3
7677,10769,21,40000,RENT,5.0,VENTURE,A,10000,7.51,0,0.25,N,4
7678,2380,26,47004,RENT,9.0,MEDICAL,D,2500,15.65,0,0.05,Y,3
7679,30047,42,68000,RENT,3.0,MEDICAL,B,8500,10.37,0,0.13,N,12
7680,17411,24,29000,RENT,5.0,MEDICAL,C,6000,15.27,0,0.21,N,2
7681,15023,25,25000,RENT,1.0,DEBTCONSOLIDATION,B,1600,9.99,0,0.06,N,3
7682,13837,22,96000,MORTGAGE,3.0,EDUCATION,C,11400,13.04,0,0.12,Y,2
7683,16760,25,49200,MORTGAGE,2.0,EDUCATION,B,6000,10.0,0,0.12,N,4
7684,18600,30,101500,RENT,2.0,HOMEIMPROVEMENT,B,18000,12.18,0,0.18,N,7
7685,27492,28,144000,MORTGAGE,12.0,MEDICAL,A,35000,8.9,0,0.24,N,7
7686,19720,33,35360,MORTGAGE,7.0,MEDICAL,A,6350,7.51,0,0.18,N,5
7687,27169,33,125000,MORTGAGE,2.0,MEDICAL,A,20000,7.88,0,0.16,N,5
7688,12332,25,80000,MORTGAGE,10.0,EDUCATION,D,25000,15.31,0,0.31,N,2
7689,26214,29,98080,MORTGAGE,8.0,VENTURE,B,20000,8.88,0,0.2,N,9
7690,30898,50,39204,RENT,4.0,VENTURE,A,10000,5.99,0,0.26,N,12
7691,30704,40,62000,MORTGAGE,17.0,DEBTCONSOLIDATION,A,2600,7.66,0,0.04,N,14
7692,26807,28,27504,OWN,4.0,PERSONAL,B,2000,11.12,0,0.07,N,8
7693,14596,25,45500,RENT,3.0,MEDICAL,C,2000,13.49,0,0.04,Y,3
7694,4992,22,43000,OWN,6.0,EDUCATION,A,7750,7.66,0,0.18,N,2
7695,7800,24,54996,OWN,0.0,VENTURE,B,12000,11.26,0,0.22,N,3
7696,5884,25,57000,RENT,1.0,HOMEIMPROVEMENT,B,5500,10.99,0,0.1,N,4
7697,23660,28,65000,MORTGAGE,3.0,VENTURE,A,10000,7.49,0,0.15,N,5
7698,12824,24,85000,MORTGAGE,8.0,MEDICAL,B,25000,10.36,0,0.29,N,3
7699,28777,33,50000,RENT,1.0,HOMEIMPROVEMENT,A,9000,7.51,0,0.18,N,9
7700,17800,26,34000,MORTGAGE,6.0,PERSONAL,A,12000,6.03,0,0.35,N,2
7701,1806,25,29328,MORTGAGE,9.0,DEBTCONSOLIDATION,A,10000,7.74,0,0.34,N,3
7702,15975,23,42000,RENT,5.0,VENTURE,B,6000,9.99,0,0.14,N,4
7703,8402,22,57600,MORTGAGE,1.0,PERSONAL,B,6000,10.0,0,0.1,N,2
7704,7693,23,28038,RENT,2.0,DEBTCONSOLIDATION,A,7000,7.88,0,0.25,N,4
7705,5989,22,60000,RENT,6.0,PERSONAL,B,5600,10.65,0,0.09,N,4
7706,28415,28,24000,RENT,0.0,EDUCATION,B,5000,11.86,0,0.21,N,8
7707,17404,24,67000,RENT,5.0,PERSONAL,C,20000,13.48,0,0.3,Y,3
7708,20828,32,43200,MORTGAGE,7.0,HOMEIMPROVEMENT,A,15000,7.91,0,0.35,N,7
7709,16982,24,55000,RENT,0.0,DEBTCONSOLIDATION,B,4000,11.26,0,0.07,N,3
7710,5248,22,44720,MORTGAGE,6.0,PERSONAL,A,6000,7.9,0,0.13,N,2
7711,7431,26,28000,RENT,8.0,EDUCATION,D,6625,12.92,0,0.24,N,2
7712,7203,26,85000,RENT,10.0,EDUCATION,B,7000,12.42,0,0.08,N,4
7713,21373,28,47820,OWN,12.0,MEDICAL,A,6000,5.42,0,0.13,N,9
7714,28098,30,40000,RENT,5.0,MEDICAL,A,3000,7.14,0,0.07,N,5
7715,1210,22,54000,RENT,3.0,DEBTCONSOLIDATION,B,16075,10.37,0,0.3,N,3
7716,6329,23,49000,MORTGAGE,7.0,VENTURE,C,4000,13.99,0,0.08,N,4
7717,6591,23,50000,RENT,4.0,DEBTCONSOLIDATION,B,6000,11.49,0,0.12,N,3
7718,23947,30,68000,MORTGAGE,11.0,EDUCATION,B,6000,10.59,0,0.09,N,7
7719,28329,28,42000,RENT,5.0,PERSONAL,B,4800,12.42,0,0.11,N,9
7720,20831,30,43200,OWN,6.0,HOMEIMPROVEMENT,B,2000,10.99,0,0.05,N,9
7721,18284,30,75000,RENT,5.0,HOMEIMPROVEMENT,B,22000,10.62,0,0.29,N,10
7722,15363,26,130000,MORTGAGE,3.0,PERSONAL,B,5000,9.64,0,0.04,N,2
7723,13785,21,33000,OWN,4.0,EDUCATION,D,5000,14.61,0,0.15,Y,3
7724,15041,26,120000,MORTGAGE,0.0,PERSONAL,C,20000,13.85,0,0.17,N,3
7725,26959,29,120000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,20000,12.42,0,0.17,N,6
7726,31634,50,116000,MORTGAGE,22.0,PERSONAL,B,5000,10.25,0,0.04,N,17
7727,3352,23,39520,RENT,8.0,PERSONAL,A,11000,5.42,0,0.28,N,2
7728,21742,29,50000,MORTGAGE,5.0,PERSONAL,B,8000,10.37,0,0.16,N,7
7729,5022,23,45000,RENT,3.0,DEBTCONSOLIDATION,A,5000,9.32,0,0.11,N,4
7730,16395,22,47800,MORTGAGE,5.0,PERSONAL,C,1500,13.43,0,0.03,Y,4
7731,26045,28,95000,MORTGAGE,5.0,VENTURE,A,5000,7.88,0,0.05,N,7
7732,25822,30,90000,MORTGAGE,3.0,EDUCATION,B,13000,11.89,0,0.14,N,10
7733,27825,29,249999,MORTGAGE,2.0,EDUCATION,A,25000,6.62,0,0.1,N,9
7734,12341,23,80000,MORTGAGE,7.0,PERSONAL,B,8500,11.14,0,0.11,N,2
7735,12458,23,39000,OWN,7.0,MEDICAL,B,3000,10.62,0,0.08,N,2
7736,27875,29,480000,MORTGAGE,6.0,MEDICAL,A,6500,5.42,0,0.01,N,6
7737,22468,32,55000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,6500,13.98,0,0.12,N,10
7738,11601,24,70000,RENT,0.0,EDUCATION,A,10000,7.29,0,0.14,N,4
7739,6088,24,23000,RENT,4.0,PERSONAL,A,5900,9.63,0,0.26,N,4
7740,5065,24,48000,RENT,6.0,EDUCATION,C,5000,13.11,0,0.1,Y,4
7741,13909,22,54000,RENT,0.0,MEDICAL,A,14000,7.14,0,0.26,N,2
7742,21793,27,60000,RENT,0.0,HOMEIMPROVEMENT,A,6000,8.0,0,0.1,N,5
7743,4884,23,38000,RENT,0.0,MEDICAL,B,5000,11.58,0,0.13,N,3
7744,5466,21,59800,RENT,5.0,PERSONAL,B,5000,11.36,0,0.08,N,3
7745,19748,29,34000,RENT,0.0,VENTURE,B,3500,12.69,0,0.1,N,8
7746,21435,27,32000,RENT,1.0,DEBTCONSOLIDATION,A,5800,7.49,0,0.18,N,5
7747,4593,24,41600,MORTGAGE,0.0,HOMEIMPROVEMENT,A,10000,8.94,0,0.24,N,2
7748,23000,28,40000,RENT,3.0,MEDICAL,B,8000,10.95,0,0.2,N,6
7749,3519,22,45000,RENT,0.0,PERSONAL,A,10500,6.99,0,0.23,N,2
7750,16430,24,60000,OWN,9.0,HOMEIMPROVEMENT,B,15000,11.83,0,0.25,N,3
7751,5870,23,48880,RENT,2.0,EDUCATION,B,5500,10.99,0,0.11,N,3
7752,18662,33,25000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,6000,6.62,0,0.24,N,8
7753,28839,28,21000,RENT,6.0,DEBTCONSOLIDATION,A,6250,7.9,0,0.3,N,8
7754,19350,31,32400,MORTGAGE,14.0,HOMEIMPROVEMENT,A,3000,7.49,0,0.09,N,10
7755,8641,23,59928,OWN,7.0,EDUCATION,A,18000,6.91,0,0.3,N,3
7756,29012,30,94000,MORTGAGE,13.0,DEBTCONSOLIDATION,C,10000,14.27,0,0.11,Y,10
7757,20956,29,48000,RENT,1.0,MEDICAL,A,8800,8.49,0,0.18,N,9
7758,31299,46,85000,OWN,1.0,VENTURE,A,5000,7.43,0,0.06,N,13
7759,19383,33,33000,MORTGAGE,3.0,EDUCATION,B,4000,12.69,0,0.12,N,8
7760,22810,32,58000,OWN,3.0,VENTURE,C,8000,13.85,0,0.14,N,10
7761,21611,29,49349,MORTGAGE,13.0,DEBTCONSOLIDATION,B,4000,11.49,0,0.08,N,5
7762,11308,24,73000,MORTGAGE,3.0,EDUCATION,C,8000,13.23,0,0.11,Y,2
7763,16768,24,33321,OWN,4.0,VENTURE,C,12250,13.11,0,0.37,Y,4
7764,12655,22,84000,MORTGAGE,0.0,MEDICAL,A,10000,7.88,0,0.12,N,3
7765,557,24,79000,RENT,8.0,HOMEIMPROVEMENT,A,21000,7.9,0,0.27,N,2
7766,13644,25,95000,MORTGAGE,5.0,VENTURE,B,18000,10.99,0,0.19,N,3
7767,16630,22,24000,OWN,1.0,EDUCATION,C,6000,12.68,0,0.25,N,4
7768,13642,24,95000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,35000,11.99,0,0.37,N,2
7769,1942,22,75000,RENT,6.0,EDUCATION,C,2000,13.43,0,0.03,N,3
7770,11420,21,60000,RENT,3.0,MEDICAL,B,10000,12.18,0,0.17,N,2
7771,2185,24,30300,MORTGAGE,0.0,MEDICAL,A,5000,7.74,0,0.17,N,2
7772,17715,24,25000,RENT,0.0,EDUCATION,A,4400,6.76,0,0.18,N,2
7773,8162,21,50000,RENT,4.0,EDUCATION,B,7300,11.71,0,0.15,N,3
7774,6438,25,50000,MORTGAGE,9.0,PERSONAL,C,20000,15.27,0,0.4,N,4
7775,2190,22,68000,RENT,6.0,DEBTCONSOLIDATION,B,13500,10.62,0,0.2,N,4
7776,20246,29,39960,MORTGAGE,13.0,EDUCATION,D,11000,16.49,0,0.28,N,6
7777,6008,26,48000,MORTGAGE,10.0,VENTURE,C,13800,13.49,0,0.29,Y,2
7778,4437,22,41504,RENT,6.0,EDUCATION,C,4800,12.99,0,0.12,N,4
7779,20839,32,48000,RENT,8.0,DEBTCONSOLIDATION,C,5000,11.97,0,0.1,Y,10
7780,6026,26,48000,MORTGAGE,10.0,PERSONAL,B,2000,10.99,0,0.04,N,2
7781,15767,23,168000,MORTGAGE,6.0,PERSONAL,B,15750,10.75,0,0.09,N,2
7782,6511,26,45000,RENT,3.0,EDUCATION,A,6000,5.79,0,0.13,N,2
7783,23229,30,60000,MORTGAGE,14.0,EDUCATION,B,4500,10.83,0,0.07,N,10
7784,25400,31,64450,RENT,3.0,VENTURE,C,12000,12.73,0,0.19,N,8
7785,24273,32,52000,RENT,3.0,EDUCATION,C,4200,13.23,0,0.08,Y,10
7786,2028,25,15000,RENT,0.0,VENTURE,A,2200,7.88,0,0.15,N,2
7787,2693,25,33800,MORTGAGE,2.0,EDUCATION,D,10000,15.31,0,0.3,N,4
7788,13766,22,70000,RENT,6.0,PERSONAL,B,13600,12.21,0,0.19,N,4
7789,17330,23,39996,RENT,6.0,MEDICAL,B,12000,9.63,0,0.3,N,3
7790,18596,30,90000,RENT,14.0,MEDICAL,A,18000,8.94,0,0.2,N,8
7791,3659,25,38000,MORTGAGE,4.0,PERSONAL,A,6000,5.42,0,0.16,N,2
7792,30666,37,24000,RENT,2.0,VENTURE,C,5000,14.65,0,0.21,N,14
